id,host_is_superhost,neighbourhood_group_cleansed,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month
12829063,t,Brooklyn,5,0.0,2.0,3.0,165,2,1,6,22,275,68,4.97,1.06
12830905,f,Manhattan,2,0.0,1.0,1.0,150,30,0,0,0,0,18,4.67,0.28
12831088,f,Manhattan,3,0.0,1.0,2.0,199,30,0,0,0,0,0,0.0,0.0
12831310,f,Manhattan,2,0.0,1.0,1.0,55,30,0,0,0,0,2,4.0,0.03
12831418,f,Manhattan,1,0.0,1.0,1.0,70,30,0,0,0,0,9,4.88,0.17
12832062,t,Queens,4,0.0,1.0,1.0,138,1,0,0,0,0,38,4.87,1.61
12832227,f,Manhattan,2,0.0,1.0,1.0,104,30,0,0,0,0,5,5.0,0.08
12832899,f,Manhattan,2,0.0,0.0,1.0,184,30,23,53,83,353,3,4.67,0.06
12833187,f,Manhattan,3,0.0,1.0,1.0,181,30,0,0,0,261,1,5.0,0.02
12834648,f,Manhattan,4,0.0,1.0,3.0,129,30,30,60,90,365,5,4.6,0.09
12836723,f,Brooklyn,1,0.0,1.0,2.0,54,3,0,0,27,296,13,4.45,0.2
12836808,f,Manhattan,4,0.0,1.0,1.0,130,30,0,1,1,266,42,4.46,0.67
12836932,f,Manhattan,4,0.0,1.0,2.0,94,30,0,0,0,0,2,4.0,0.03
12844709,f,Brooklyn,1,0.0,1.0,1.0,42,30,0,0,0,0,0,0.0,0.0
12846033,f,Manhattan,2,0.0,1.0,1.0,225,30,0,0,0,0,0,0.0,0.0
12846048,f,Brooklyn,7,0.0,4.0,8.0,220,30,0,0,0,67,6,4.67,0.1
12846584,f,Brooklyn,2,0.0,1.0,1.0,90,30,0,0,0,0,9,4.78,0.17
12847902,f,Bronx,3,0.0,1.0,1.0,49,30,29,59,89,364,34,4.44,0.53
12850186,f,Manhattan,2,0.0,1.0,1.0,80,30,0,0,0,0,0,0.0,0.0
12851100,t,Queens,2,0.0,1.0,1.0,42,30,0,0,0,0,18,4.78,0.29
12851307,f,Brooklyn,2,0.0,1.0,1.0,1000,35,30,60,90,365,6,3.5,0.09
12851607,f,Manhattan,2,0.0,0.0,1.0,154,30,0,0,0,0,3,4.67,0.05
12851869,f,Manhattan,3,0.0,1.0,1.0,146,30,25,55,85,360,2,4.0,0.03
12852083,t,Brooklyn,4,0.0,2.0,2.0,175,30,6,21,31,306,16,5.0,0.47
12852935,f,Manhattan,2,0.0,1.0,1.0,150,30,0,0,0,0,0,0.0,0.0
12853330,f,Manhattan,2,0.0,1.0,1.0,60,30,0,0,0,0,1,4.0,0.02
12854734,f,Manhattan,2,0.0,0.0,1.0,100,30,6,7,37,312,235,4.71,3.64
12855923,f,Manhattan,2,0.0,1.0,1.0,63,30,30,60,90,365,188,4.31,2.96
12856529,f,Manhattan,2,0.0,1.0,1.0,186,30,0,0,0,0,1,5.0,0.02
12856720,f,Queens,2,0.0,1.0,0.0,45,30,1,31,61,336,60,4.45,2.19
12856992,f,Queens,1,0.0,1.0,1.0,35,30,29,59,89,364,8,3.13,0.13
12863594,f,Brooklyn,3,0.0,2.0,3.0,150,30,0,0,0,0,0,0.0,0.0
12863815,f,Manhattan,4,0.0,1.0,2.0,163,30,0,0,0,0,39,4.84,0.94
12864095,f,Brooklyn,2,0.0,1.0,1.0,65,30,0,0,0,0,0,0.0,0.0
12864193,f,Manhattan,6,0.0,3.0,3.0,375,30,0,0,0,0,2,5.0,0.03
12864971,f,Queens,2,0.0,0.0,1.0,400,30,0,0,0,0,0,0.0,0.0
12866207,t,Brooklyn,2,0.0,1.0,1.0,75,30,29,59,89,364,58,4.79,1.77
12866948,f,Bronx,2,0.0,3.0,1.0,90,1,27,57,87,177,4,5.0,1.9
12867918,f,Manhattan,3,0.0,0.0,2.0,112,30,0,0,12,287,23,4.61,0.56
12867950,f,Queens,1,0.0,1.0,1.0,40,30,0,0,0,0,0,0.0,0.0
12869174,f,Brooklyn,1,0.0,1.0,1.0,30,30,0,0,0,0,1,0.0,0.02
12869679,f,Brooklyn,3,0.0,1.0,1.0,180,30,0,0,0,0,3,5.0,0.05
12869930,f,Manhattan,5,0.0,2.0,2.0,115,30,3,3,3,205,5,4.8,0.08
12870225,f,Manhattan,7,0.0,3.0,4.0,1100,180,0,0,0,186,0,0.0,0.0
12871039,f,Manhattan,7,0.0,3.0,4.0,399,180,30,60,90,365,28,4.3,0.49
12871310,f,Brooklyn,2,0.0,1.0,1.0,33,1,0,0,0,0,3,4.33,0.05
12871708,f,Manhattan,2,0.0,1.0,1.0,95,1,0,1,1,3,124,4.72,2.15
12871961,f,Manhattan,2,0.0,2.0,0.0,139,30,0,1,31,306,0,0.0,0.0
12873930,f,Manhattan,3,0.0,1.0,1.0,175,30,0,0,0,0,2,4.5,0.03
12876883,f,Brooklyn,1,0.0,1.0,1.0,70,30,0,0,0,0,1,4.0,0.02
12881611,f,Brooklyn,1,0.0,1.0,1.0,49,2,0,0,0,0,22,4.73,0.36
12882914,f,Manhattan,3,0.0,1.0,1.0,300,30,0,0,0,0,0,0.0,0.0
12883073,t,Manhattan,3,0.0,1.0,2.0,128,1,0,0,0,42,38,4.76,0.75
12885472,t,Queens,4,0.0,2.0,2.0,160,3,12,29,59,59,77,4.84,1.66
12888849,f,Manhattan,3,0.0,0.0,1.0,250,366,30,60,90,365,0,0.0,0.0
12897616,f,Manhattan,2,0.0,1.0,1.0,75,30,0,0,0,0,1,5.0,0.02
12897713,f,Manhattan,2,0.0,1.0,1.0,300,30,0,0,0,0,2,4.0,0.03
12898987,f,Brooklyn,8,0.0,3.0,5.0,300,30,0,0,0,121,2,5.0,0.13
12899112,f,Manhattan,1,0.0,1.0,1.0,50,30,0,0,0,0,4,3.67,0.06
12900284,f,Queens,1,0.0,1.0,1.0,50,30,0,0,0,0,0,0.0,0.0
12902686,f,Brooklyn,2,0.0,0.0,1.0,110,30,0,0,0,0,1,4.0,0.02
12903772,f,Manhattan,2,0.0,0.0,1.0,205,30,0,0,0,0,6,4.83,0.1
12904840,f,Brooklyn,1,0.0,1.0,1.0,35,30,0,0,0,0,5,4.6,0.08
12905314,f,Manhattan,1,0.0,1.0,1.0,40,30,0,0,0,0,6,5.0,0.09
12912510,f,Brooklyn,4,0.0,1.0,2.0,299,30,0,0,0,0,26,4.62,0.46
12914669,f,Manhattan,2,0.0,1.0,1.0,80,30,0,0,0,0,3,4.5,0.05
12914726,f,Manhattan,2,0.0,1.0,1.0,119,30,0,0,0,0,6,4.8,0.1
12916138,f,Manhattan,6,0.0,2.0,3.0,179,30,0,0,0,0,1,5.0,0.02
12916189,f,Brooklyn,6,0.0,2.0,3.0,322,365,30,60,90,365,4,5.0,0.07
12916646,f,Manhattan,2,0.0,1.0,1.0,90,30,0,0,0,0,28,4.59,0.62
12917057,f,Manhattan,2,0.0,1.0,1.0,140,30,0,0,0,0,6,4.8,0.13
12917422,f,Manhattan,1,0.0,1.0,1.0,59,30,0,0,0,0,1,5.0,0.02
12917834,f,Manhattan,2,0.0,1.0,1.0,202,30,0,0,0,0,6,5.0,0.09
12924969,f,Brooklyn,2,0.0,1.0,1.0,165,30,30,60,90,365,2,5.0,0.06
12926849,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,7,4.86,0.11
12932186,t,Manhattan,2,0.0,1.0,1.0,125,2,0,0,0,0,61,4.92,0.99
12932670,f,Queens,2,0.0,1.0,1.0,75,7,21,51,81,170,77,4.4,1.22
12932748,f,Manhattan,1,0.0,1.0,1.0,95,30,0,0,0,0,1,0.0,0.03
12941306,f,Brooklyn,2,0.0,0.0,1.0,160,30,0,0,0,0,0,0.0,0.0
12941586,f,Manhattan,3,0.0,0.0,1.0,180,30,0,0,0,0,7,4.86,0.12
12947660,f,Manhattan,1,0.0,1.0,1.0,48,30,0,0,0,0,6,4.17,0.1
12950979,f,Manhattan,3,0.0,1.0,1.0,50,30,0,0,0,0,1,0.0,0.02
12950991,t,Manhattan,3,0.0,1.0,2.0,468,1,9,31,52,316,40,4.93,1.95
12951215,f,Manhattan,3,0.0,1.0,2.0,314,30,0,15,45,320,4,4.25,0.09
12953234,f,Manhattan,1,0.0,1.0,1.0,30,30,0,0,0,0,0,0.0,0.0
12953867,f,Brooklyn,2,0.0,1.0,1.0,65,2,7,10,38,93,143,4.69,3.42
12954148,f,Manhattan,2,0.0,1.0,1.0,34,30,0,0,0,0,5,2.0,0.08
12955453,f,Manhattan,2,0.0,1.0,1.0,60,30,0,0,0,0,1,5.0,0.02
12955454,f,Manhattan,3,0.0,1.0,0.0,81,30,30,60,90,365,121,4.55,1.96
12955940,f,Bronx,1,0.0,1.0,1.0,34,30,0,0,0,0,2,4.5,0.03
12956122,f,Manhattan,2,0.0,0.0,1.0,125,30,0,0,0,0,0,0.0,0.0
12962798,f,Manhattan,4,0.0,0.0,2.0,165,30,0,0,0,0,32,4.93,0.54
12964763,f,Manhattan,3,0.0,0.0,0.0,150,30,11,12,42,317,6,5.0,0.1
12965215,t,Brooklyn,2,0.0,1.0,2.0,75,30,30,60,90,365,58,4.62,0.95
12965288,f,Queens,2,0.0,1.0,2.0,70,30,0,0,0,0,49,4.96,1.02
12966225,t,Staten Island,2,0.0,1.0,2.0,68,3,2,23,38,113,135,4.76,3.25
12966504,f,Brooklyn,4,0.0,2.0,2.0,225,3,17,20,20,20,59,4.56,1.14
12966771,f,Manhattan,3,0.0,0.0,1.0,220,30,0,0,0,0,0,0.0,0.0
12966974,f,Manhattan,2,0.0,1.0,1.0,225,30,0,0,0,0,0,0.0,0.0
12967227,f,Manhattan,2,0.0,0.0,1.0,2000,30,0,0,0,0,0,0.0,0.0
12971882,f,Brooklyn,2,0.0,1.0,1.0,75,5,0,0,0,0,0,0.0,0.0
12972040,f,Manhattan,1,0.0,1.0,1.0,110,30,22,52,82,357,31,4.71,0.51
12972292,f,Queens,2,0.0,1.0,2.0,61,1,5,35,65,340,73,4.52,1.27
12972783,f,Queens,2,0.0,1.0,1.0,61,1,6,36,66,341,44,4.59,0.75
12973288,f,Queens,1,0.0,1.0,1.0,66,1,28,58,88,363,30,4.4,0.51
12973363,f,Brooklyn,2,0.0,1.0,1.0,55,30,0,0,0,0,46,4.78,0.78
12973819,f,Brooklyn,2,0.0,1.0,1.0,80,3,0,0,0,0,10,4.8,0.16
12973878,f,Brooklyn,1,0.0,1.0,2.0,41,3,0,0,0,0,2,5.0,0.03
12973927,f,Brooklyn,2,0.0,1.0,1.0,79,30,30,60,90,365,51,4.82,1.04
12979100,f,Manhattan,2,0.0,0.0,1.0,160,30,0,0,0,0,2,5.0,0.03
12984848,t,Brooklyn,1,0.0,1.0,1.0,59,60,0,0,0,129,13,5.0,0.26
12984851,f,Manhattan,1,0.0,1.0,1.0,30,30,0,0,0,0,3,4.67,0.05
12985547,f,Manhattan,3,0.0,2.0,2.0,130,30,0,0,24,299,4,5.0,0.1
12986329,f,Manhattan,1,0.0,1.0,1.0,74,30,30,60,90,365,7,3.71,0.11
12986700,f,Brooklyn,4,0.0,2.0,2.0,300,30,0,0,0,0,3,5.0,0.05
12986728,f,Manhattan,1,0.0,1.0,1.0,40,30,0,0,0,0,2,5.0,0.04
12987298,f,Brooklyn,2,0.0,1.0,1.0,65,30,0,0,0,0,8,4.88,0.13
12987983,f,Queens,1,0.0,1.0,1.0,50,30,0,0,0,0,4,5.0,0.08
12988054,f,Queens,2,0.0,1.0,0.0,45,30,0,0,0,0,3,5.0,0.05
12988898,f,Bronx,3,0.0,1.0,0.0,130,30,30,60,90,365,0,0.0,0.0
12990172,f,Manhattan,1,0.0,1.0,1.0,110,30,0,0,0,0,0,0.0,0.0
12990232,f,Brooklyn,1,0.0,1.0,1.0,45,30,0,0,0,0,0,0.0,0.0
12990502,t,Queens,1,0.0,1.0,1.0,52,30,0,0,0,0,42,4.95,1.08
12990578,f,Manhattan,2,0.0,1.0,1.0,100,1,0,0,0,0,1,5.0,0.02
12990926,t,Queens,2,0.0,1.0,1.0,67,30,0,0,0,0,2,5.0,0.04
12999167,t,Manhattan,4,0.0,1.0,1.0,250,30,0,0,0,0,176,4.86,3.46
13000020,f,Manhattan,2,0.0,1.0,1.0,100,3,0,0,0,0,17,4.88,0.27
13000527,f,Manhattan,1,0.0,1.0,1.0,100,30,0,0,0,0,1,0.0,0.03
13001082,f,Manhattan,1,0.0,1.0,1.0,38,1,10,30,58,333,69,4.9,1.14
13004961,f,Manhattan,2,0.0,1.0,3.0,162,4,13,43,73,348,14,4.79,0.36
13004967,f,Manhattan,2,0.0,1.0,2.0,180,3,27,57,87,362,10,4.2,0.17
13004996,t,Queens,2,0.0,0.0,0.0,127,2,11,12,12,12,126,4.91,2.22
13006399,f,Manhattan,3,0.0,1.0,2.0,68,30,5,19,19,19,8,4.13,0.13
13006794,f,Manhattan,3,0.0,1.0,1.0,74,30,0,0,0,0,8,3.2,0.13
13007839,f,Brooklyn,1,0.0,1.0,1.0,100,30,0,0,0,0,0,0.0,0.0
13009244,t,Manhattan,3,0.0,1.0,1.0,170,31,12,13,43,240,82,4.9,1.36
13013882,f,Brooklyn,2,0.0,1.0,2.0,65,30,0,0,0,0,1,5.0,0.02
13015322,f,Manhattan,1,0.0,1.0,1.0,104,30,0,0,0,0,7,4.71,0.15
13016417,f,Manhattan,2,0.0,0.0,1.0,120,30,0,0,0,0,7,4.83,0.12
13017016,f,Manhattan,3,0.0,1.0,1.0,220,6,0,0,8,30,52,4.73,2.01
13017140,f,Manhattan,3,0.0,1.0,1.0,120,30,0,0,0,0,2,5.0,0.04
13018052,f,Brooklyn,6,0.0,4.0,4.0,140,30,6,22,52,52,0,0.0,0.0
13018125,f,Manhattan,4,0.0,1.0,1.0,202,30,0,0,0,0,32,4.74,0.77
13018248,f,Brooklyn,2,0.0,1.0,1.0,200,5,9,39,69,159,16,4.73,0.26
13019053,t,Manhattan,2,0.0,1.0,1.0,150,30,0,0,0,0,35,4.86,0.54
13019720,t,Manhattan,6,0.0,2.0,3.0,275,3,0,0,0,0,15,4.87,0.3
13023771,t,Brooklyn,1,0.0,1.0,0.0,75,5,20,50,80,355,19,4.79,0.38
13025960,f,Brooklyn,1,0.0,1.0,1.0,1000,30,0,0,0,0,0,0.0,0.0
13027365,t,Queens,4,0.0,2.0,2.0,87,60,0,1,1,1,159,4.94,2.51
13028533,t,Manhattan,4,0.0,1.0,1.0,248,2,0,0,0,0,9,4.88,0.15
13030999,f,Manhattan,3,0.0,1.0,1.0,160,30,0,0,0,0,2,4.5,0.03
13031383,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,0,0.0,0.0
13031826,f,Brooklyn,4,0.0,1.0,1.0,225,30,0,0,0,0,5,4.6,0.08
13031854,f,Brooklyn,3,0.0,1.0,2.0,125,30,1,26,56,146,84,4.64,1.48
13032261,f,Manhattan,6,0.0,2.0,3.0,193,30,0,0,0,0,3,4.67,0.05
13033170,t,Brooklyn,2,0.0,1.0,1.0,209,3,5,15,38,117,196,4.87,3.69
13033376,f,Brooklyn,2,0.0,1.0,1.0,49,3,0,1,1,63,38,4.76,0.73
13037692,f,Manhattan,5,0.0,2.0,2.0,250,30,5,5,5,5,120,4.62,1.97
13039122,f,Brooklyn,2,0.0,1.0,1.0,64,2,13,36,66,66,316,4.49,5.27
13039351,f,Brooklyn,3,0.0,1.0,1.0,85,30,0,0,0,0,21,4.88,0.39
13040221,f,Manhattan,6,0.0,3.0,6.0,850,30,0,0,0,0,13,4.92,0.26
13040683,f,Queens,3,0.0,1.0,2.0,100,30,0,0,0,0,1,5.0,0.02
13042051,f,Brooklyn,4,0.0,2.0,3.0,178,2,0,0,0,22,23,4.95,0.37
13042637,t,Queens,5,0.0,2.0,2.0,170,3,3,6,12,59,211,4.91,3.49
13043208,f,Manhattan,2,0.0,0.0,1.0,180,30,0,0,0,0,2,3.0,0.03
13044519,f,Brooklyn,1,0.0,1.0,1.0,80,30,0,0,0,0,2,5.0,0.03
13044589,f,Brooklyn,8,0.0,3.0,4.0,250,30,0,0,0,0,4,4.75,0.07
13044668,f,Manhattan,1,0.0,1.0,1.0,60,30,0,0,0,0,4,4.5,0.1
13044689,f,Manhattan,3,0.0,1.0,1.0,299,6,0,2,29,119,6,4.83,1.05
13044815,f,Manhattan,1,0.0,1.0,1.0,90,30,0,0,0,0,0,0.0,0.0
13044996,f,Brooklyn,2,0.0,1.0,1.0,103,30,0,0,0,0,21,4.57,0.35
13046279,t,Manhattan,4,0.0,2.0,2.0,160,30,3,24,54,329,23,4.91,0.71
13052968,f,Brooklyn,3,0.0,1.0,2.0,110,9,2,2,2,2,21,4.94,0.65
13055856,t,Brooklyn,3,0.0,1.0,2.0,175,30,0,0,30,120,127,4.91,2.74
13057103,f,Brooklyn,1,0.0,1.0,1.0,30,90,0,0,0,0,1,5.0,0.02
13058888,f,Manhattan,2,0.0,1.0,1.0,75,30,0,0,0,0,0,0.0,0.0
13059872,f,Manhattan,1,0.0,1.0,1.0,90,30,0,0,0,0,2,4.5,0.03
13060365,f,Manhattan,1,0.0,5.0,0.0,52,30,0,0,0,0,1,0.0,0.02
13060456,f,Brooklyn,2,0.0,1.0,1.0,100,30,0,0,0,0,1,5.0,0.02
13061064,f,Manhattan,2,0.0,1.0,1.0,100,30,0,0,0,0,1,5.0,0.02
13062975,f,Manhattan,2,0.0,1.0,2.0,150,90,0,1,31,306,2,5.0,0.03
13063294,f,Brooklyn,1,0.0,1.0,0.0,80,16,30,60,90,365,4,3.33,0.07
13064336,f,Brooklyn,1,0.0,1.0,1.0,60,30,0,0,0,0,6,4.83,0.13
13064386,t,Brooklyn,2,0.0,1.0,1.0,55,2,0,0,0,0,50,4.8,0.93
13064913,f,Brooklyn,2,0.0,0.0,1.0,100,30,0,0,0,0,13,4.92,0.21
13065347,f,Brooklyn,2,0.0,1.0,1.0,50,3,0,30,60,335,17,4.81,0.5
13065356,f,Manhattan,2,0.0,0.0,1.0,110,30,0,0,0,0,100,4.68,1.59
13065655,f,Queens,2,0.0,1.0,1.0,110,30,0,0,0,0,0,0.0,0.0
13072490,f,Brooklyn,2,0.0,1.0,1.0,165,30,0,0,0,0,8,4.63,0.13
13075158,t,Manhattan,1,0.0,1.0,1.0,90,30,0,0,23,117,27,4.89,0.44
13076852,f,Brooklyn,2,0.0,1.0,1.0,146,30,29,59,89,89,8,4.86,0.12
13078166,f,Manhattan,2,0.0,0.0,1.0,142,30,0,0,0,268,2,4.5,1.11
13079618,f,Brooklyn,2,0.0,1.0,1.0,140,30,0,0,0,0,2,5.0,0.03
13080002,f,Brooklyn,1,0.0,1.0,1.0,40,30,0,0,0,0,1,0.0,0.02
13080685,f,Manhattan,2,0.0,1.0,1.0,52,2,0,0,0,0,23,4.78,0.36
13081306,f,Manhattan,3,0.0,0.0,1.0,95,30,1,2,31,275,8,4.63,0.29
13083020,f,Brooklyn,2,0.0,1.0,1.0,50,30,0,0,0,0,4,5.0,0.06
13083030,f,Manhattan,5,0.0,2.0,4.0,100,30,0,0,0,0,0,0.0,0.0
13083221,f,Brooklyn,1,0.0,1.0,1.0,55,30,0,0,0,0,0,0.0,0.0
13083638,f,Brooklyn,3,0.0,1.0,1.0,199,30,0,0,0,0,8,4.75,0.14
13083988,f,Brooklyn,2,0.0,1.0,1.0,90,30,0,0,0,0,2,5.0,0.03
13091684,f,Manhattan,4,0.0,2.0,4.0,142,30,0,0,0,254,9,4.67,0.2
13092482,f,Manhattan,3,0.0,0.0,2.0,282,30,2,29,59,334,2,5.0,0.03
13093642,f,Manhattan,2,0.0,1.0,1.0,239,30,30,60,90,365,0,0.0,0.0
13094250,f,Brooklyn,2,0.0,1.0,1.0,90,30,0,0,0,0,5,4.8,0.08
13094690,f,Brooklyn,1,0.0,1.0,1.0,40,30,0,0,0,0,1,5.0,0.02
13096091,t,Manhattan,15,0.0,2.0,2.0,150,2,29,59,89,364,4,5.0,0.07
13096146,f,Brooklyn,4,0.0,2.0,3.0,110,30,0,0,0,0,7,4.29,0.11
13098452,f,Manhattan,5,0.0,3.0,3.0,92,68,0,0,0,0,17,4.59,0.43
13099377,f,Manhattan,2,0.0,1.0,1.0,64,30,0,1,31,31,3,5.0,0.09
13099742,f,Brooklyn,2,0.0,1.0,1.0,40,30,0,0,0,0,1,4.0,0.02
13100152,f,Queens,1,0.0,1.0,1.0,110,30,0,0,0,0,1,5.0,0.02
13100277,f,Queens,1,0.0,1.0,1.0,57,5,11,20,48,79,13,4.77,0.38
13100373,f,Manhattan,2,0.0,1.0,1.0,87,30,0,0,0,0,0,0.0,0.0
13100726,f,Manhattan,4,0.0,1.0,1.0,105,1,11,25,54,54,38,4.64,0.64
13101260,f,Manhattan,3,0.0,1.0,1.0,106,30,0,0,0,0,3,4.33,0.06
13101855,t,Brooklyn,2,0.0,0.0,1.0,100,3,24,54,84,359,165,4.97,2.65
13102116,f,Brooklyn,2,0.0,1.0,1.0,120,30,0,0,0,0,1,5.0,0.02
13107627,t,Brooklyn,2,0.0,1.0,1.0,119,30,0,0,0,33,27,4.93,0.54
13108573,f,Manhattan,2,0.0,0.0,1.0,205,30,0,0,19,289,2,5.0,0.03
13109817,f,Brooklyn,1,0.0,1.0,1.0,69,90,30,60,90,365,0,0.0,0.0
13109949,f,Brooklyn,2,0.0,1.0,1.0,50,30,0,0,0,0,2,4.5,0.03
13111578,f,Brooklyn,2,0.0,1.0,1.0,35,30,0,0,0,0,7,0.0,0.11
13113038,f,Manhattan,6,0.0,1.0,2.0,190,30,0,0,0,0,0,0.0,0.0
13113422,f,Manhattan,2,0.0,1.0,1.0,294,30,0,0,0,0,0,0.0,0.0
13113626,f,Manhattan,4,0.0,2.0,2.0,559,30,0,0,0,0,2,4.5,0.06
13113906,t,Brooklyn,2,0.0,1.0,2.0,99,3,0,1,7,254,114,4.81,1.93
13114019,f,Manhattan,2,0.0,1.0,1.0,250,30,0,0,0,0,18,4.67,0.45
13114203,f,Manhattan,5,0.0,2.0,2.0,160,30,0,0,0,254,3,4.33,0.09
13114437,f,Brooklyn,2,0.0,1.0,1.0,53,30,0,0,0,0,2,5.0,0.03
13114443,f,Manhattan,6,0.0,3.0,3.0,206,30,0,0,0,0,1,0.0,0.02
13114542,f,Manhattan,1,0.0,1.0,1.0,40,30,0,0,0,0,1,0.0,0.02
13115864,f,Manhattan,2,0.0,0.0,1.0,105,30,0,0,0,0,6,4.0,0.09
13116397,f,Manhattan,2,0.0,1.0,1.0,50,30,0,0,0,0,8,4.0,0.12
13117094,t,Manhattan,3,0.0,1.0,2.0,160,7,0,3,7,161,84,4.89,1.4
13122135,f,Brooklyn,3,0.0,1.0,1.0,60,1,0,0,0,0,4,5.0,0.09
13122932,f,Manhattan,4,0.0,2.0,2.0,332,30,0,0,0,0,0,0.0,0.0
13123232,f,Manhattan,2,0.0,1.0,1.0,80,30,0,0,0,0,1,0.0,0.02
13123883,f,Manhattan,1,0.0,1.0,1.0,80,30,0,0,0,0,0,0.0,0.0
13125552,t,Brooklyn,2,0.0,1.0,1.0,185,2,7,14,31,121,151,4.93,3.84
13126483,f,Manhattan,4,0.0,2.0,2.0,185,30,28,58,88,363,0,0.0,0.0
13126582,f,Manhattan,3,0.0,1.0,1.0,250,30,0,0,0,0,52,4.92,0.99
13127582,f,Queens,2,0.0,1.0,1.0,100,1,0,0,0,0,1,5.0,0.02
13128747,f,Brooklyn,4,0.0,2.0,2.0,100,30,0,0,0,0,5,5.0,0.08
13130313,f,Manhattan,3,0.0,0.0,1.0,110,30,0,0,7,232,13,4.85,0.33
13130332,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,42,4.21,0.71
13130744,f,Bronx,2,0.0,1.0,1.0,90,3,0,0,0,0,260,4.54,4.17
13135589,f,Brooklyn,2,0.0,1.0,1.0,60,90,28,58,88,363,9,4.56,0.24
13136912,f,Brooklyn,2,0.0,0.0,1.0,67,30,0,0,0,0,1,5.0,0.02
13139462,t,Brooklyn,1,0.0,1.0,1.0,80,5,18,48,78,353,31,4.57,0.49
13139850,f,Brooklyn,2,0.0,1.0,1.0,19,30,0,0,0,0,0,0.0,0.0
13140220,t,Manhattan,3,0.0,1.0,2.0,134,3,6,13,43,306,128,4.8,2.16
13141460,f,Queens,2,0.0,1.0,1.0,50,30,0,0,0,0,1,4.0,0.02
13145377,f,Manhattan,1,0.0,0.0,1.0,120,30,0,0,0,0,1,5.0,0.02
13148370,f,Brooklyn,4,0.0,2.0,3.0,149,30,0,0,0,0,11,4.56,0.18
13150529,f,Brooklyn,2,0.0,1.0,1.0,50,30,0,0,0,0,0,0.0,0.0
13153265,t,Brooklyn,4,0.0,1.0,2.0,186,4,2,8,13,273,79,4.99,1.51
13154343,f,Manhattan,2,0.0,1.0,2.0,170,30,1,31,31,31,43,4.9,0.72
13155478,f,Manhattan,1,0.0,1.0,1.0,100,30,0,0,0,0,2,3.5,0.03
13156126,f,Manhattan,6,0.0,2.0,5.0,202,30,8,8,38,313,11,4.55,0.34
13156982,f,Brooklyn,4,0.0,1.0,2.0,90,30,0,0,0,0,17,4.88,0.29
13157147,f,Brooklyn,1,0.0,1.0,1.0,60,10,0,0,0,0,48,4.71,1.2
13163474,f,Manhattan,1,0.0,1.0,1.0,135,30,28,58,88,88,3,4.33,0.08
13163670,f,Brooklyn,3,0.0,1.0,1.0,175,30,0,0,0,0,0,0.0,0.0
13164373,f,Manhattan,4,0.0,2.0,3.0,175,30,0,0,0,0,0,0.0,0.0
13164770,f,Brooklyn,2,0.0,1.0,1.0,40,1,0,0,0,0,0,0.0,0.0
13165250,f,Manhattan,2,0.0,1.0,1.0,83,30,0,0,0,0,2,4.0,0.03
13165301,f,Queens,6,0.0,3.0,3.0,525,3,1,31,61,336,9,4.89,0.25
13165500,f,Brooklyn,5,0.0,2.0,2.0,200,30,0,0,0,0,1,5.0,0.02
13166383,f,Manhattan,3,0.0,1.0,1.0,313,30,19,49,79,349,1,5.0,0.05
13167611,f,Queens,4,0.0,1.0,1.0,125,30,0,0,0,0,1,5.0,0.03
13168042,f,Brooklyn,2,0.0,1.0,1.0,85,30,0,0,0,0,0,0.0,0.0
13169181,f,Queens,2,0.0,1.0,1.0,80,30,0,1,1,245,53,4.98,1.1
13169559,f,Manhattan,2,0.0,0.0,1.0,67,4,0,0,3,3,216,4.58,4.17
13170106,f,Manhattan,3,0.0,2.0,1.0,200,30,0,0,0,0,0,0.0,0.0
13170159,f,Brooklyn,4,0.0,0.0,2.0,105,30,30,60,90,365,55,4.24,0.89
13170825,f,Brooklyn,2,0.0,1.0,1.0,70,30,0,0,0,0,2,4.0,0.03
13171746,t,Manhattan,2,0.0,1.0,1.0,50,30,0,0,0,0,231,4.39,3.72
13173415,t,Manhattan,1,0.0,1.0,1.0,150,14,0,1,31,31,17,4.94,0.3
13174320,f,Manhattan,2,0.0,0.0,1.0,60,30,0,0,0,0,4,4.5,0.07
13174455,f,Brooklyn,2,0.0,1.0,1.0,65,13,2,32,62,62,10,5.0,0.35
13175725,t,Brooklyn,4,0.0,0.0,0.0,94,1,14,41,71,71,156,4.74,2.61
13176134,f,Manhattan,1,0.0,1.0,1.0,50,30,0,0,0,0,8,4.5,0.13
13182297,f,Brooklyn,4,0.0,0.0,3.0,117,30,0,0,0,0,0,0.0,0.0
13182531,f,Manhattan,4,0.0,2.0,4.0,160,20,0,0,0,0,15,5.0,0.24
13183047,f,Brooklyn,5,0.0,2.0,4.0,182,30,0,0,0,0,12,4.6,0.19
13183826,f,Brooklyn,1,0.0,1.0,1.0,35,30,0,0,0,0,7,4.43,0.12
13184122,f,Manhattan,2,0.0,0.0,1.0,63,30,0,0,0,261,2,4.0,1.87
